Date/time,Pressure,Temperature,Date/time,Barom
2021/08/02 8:15:00,771,9.833,2021/08/02 8:10:00,758.342
2021/08/02 8:30:00,770.825,9.877,2021/08/02 8:25:00,758.342
2021/08/02 8:45:00,771.117,9.923,2021/08/02 8:40:00,758.342
2021/08/02 9:00:00,771,9.97,2021/08/02 8:55:00,758.517
2021/08/02 9:15:00,770.825,10.033,2021/08/02 9:10:00,758.342
2021/08/02 9:30:00,770.825,10.147,2021/08/02 9:25:00,758.167
2021/08/02 9:45:00,770.65,10.253,2021/08/02 9:40:00,758.225
2021/08/02 10:00:00,770.825,10.373,2021/08/02 9:55:00,758.342
2021/08/02 10:15:00,770.65,10.45,2021/08/02 10:10:00,758.225
2021/08/02 10:30:00,770.65,10.557,2021/08/02 10:25:00,758.05
2021/08/02 10:45:00,770.65,10.69,2021/08/02 10:40:00,758.05
2021/08/02 11:00:00,770.475,10.817,2021/08/02 10:55:00,757.875
2021/08/02 11:15:00,770.65,10.92,2021/08/02 11:10:00,758.05
2021/08/02 11:30:00,770.358,11.007,2021/08/02 11:25:00,758.05
2021/08/02 11:45:00,770.475,11.093,2021/08/02 11:40:00,758.05
2021/08/02 12:00:00,770.475,11.193,2021/08/02 11:55:00,757.875
2021/08/02 12:15:00,770.183,11.417,2021/08/02 12:10:00,757.758
2021/08/02 12:30:00,770.008,11.713,2021/08/02 12:25:00,757.408
2021/08/02 12:45:00,770.008,11.98,2021/08/02 12:40:00,757.583
2021/08/02 13:00:00,770.008,11.98,2021/08/02 12:55:00,757.583
2021/08/02 13:15:00,769.658,11.987,2021/08/02 13:10:00,757.292
2021/08/02 13:30:00,769.833,11.953,2021/08/02 13:25:00,757.292
2021/08/02 13:45:00,769.833,11.92,2021/08/02 13:40:00,757.292
2021/08/02 14:00:00,769.367,11.893,2021/08/02 13:55:00,756.825
2021/08/02 14:15:00,769.367,12.06,2021/08/02 14:10:00,756.825
2021/08/02 14:30:00,769.192,12.163,2021/08/02 14:25:00,756.65
2021/08/02 14:45:00,768.9,12.237,2021/08/02 14:40:00,756.475
2021/08/02 15:00:00,769.192,12.203,2021/08/02 14:55:00,756.358
2021/08/02 15:15:00,768.9,12.21,2021/08/02 15:10:00,756.183
2021/08/02 15:30:00,768.725,12.357,2021/08/02 15:25:00,756.008
2021/08/02 15:45:00,768.375,12.627,2021/08/02 15:40:00,755.892
2021/08/02 16:00:00,768.55,12.853,2021/08/02 15:55:00,755.892
2021/08/02 16:15:00,768.375,12.853,2021/08/02 16:10:00,755.892
2021/08/02 16:30:00,768.2,12.707,2021/08/02 16:25:00,755.717
2021/08/02 16:45:00,768.375,12.613,2021/08/02 16:40:00,755.542
2021/08/02 17:00:00,768.375,12.533,2021/08/02 16:55:00,755.892
2021/08/02 17:15:00,768.55,12.423,2021/08/02 17:10:00,755.892
2021/08/02 17:30:00,768.2,12.323,2021/08/02 17:25:00,755.892
2021/08/02 17:45:00,768.375,12.257,2021/08/02 17:40:00,755.892
2021/08/02 18:00:00,768.2,12.223,2021/08/02 17:55:00,755.892
2021/08/02 18:15:00,768.375,12.157,2021/08/02 18:10:00,755.717
2021/08/02 18:30:00,768.55,12.033,2021/08/02 18:25:00,755.717
2021/08/02 18:45:00,768.725,11.853,2021/08/02 18:40:00,756.008
2021/08/02 19:00:00,768.842,11.68,2021/08/02 18:55:00,756.3
2021/08/02 19:15:00,768.842,11.517,2021/08/02 19:10:00,756.3
2021/08/02 19:30:00,769.833,11.363,2021/08/02 19:25:00,756.65
2021/08/02 19:45:00,770.008,11.233,2021/08/02 19:40:00,756.65
2021/08/02 20:00:00,769.833,11.153,2021/08/02 19:55:00,756.3
2021/08/02 20:15:00,770.008,11.053,2021/08/02 20:10:00,756.475
2021/08/02 20:30:00,769.542,10.947,2021/08/02 20:25:00,756.3
2021/08/02 20:45:00,769.542,10.817,2021/08/02 20:40:00,756.475
2021/08/02 21:00:00,769.542,10.71,2021/08/02 20:55:00,756.3
2021/08/02 21:15:00,769.833,10.63,2021/08/02 21:10:00,756.65
2021/08/02 21:30:00,769.833,10.57,2021/08/02 21:25:00,756.475
2021/08/02 21:45:00,770.475,10.503,2021/08/02 21:40:00,756.65
2021/08/02 22:00:00,770.65,10.437,2021/08/02 21:55:00,756.65
2021/08/02 22:15:00,770.825,10.38,2021/08/02 22:10:00,756.767
2021/08/02 22:30:00,770.475,10.36,2021/08/02 22:25:00,756.65
2021/08/02 22:45:00,770.475,10.367,2021/08/02 22:40:00,756.65
2021/08/02 23:00:00,770.3,10.387,2021/08/02 22:55:00,756.475
2021/08/02 23:15:00,770.183,10.4,2021/08/02 23:10:00,756.475
2021/08/02 23:30:00,770.183,10.38,2021/08/02 23:25:00,756.3
2021/08/02 23:45:00,770.008,10.347,2021/08/02 23:40:00,756.3
2021/08/03 0:00:00,769.833,10.307,2021/08/02 23:55:00,756.183
2021/08/03 0:15:00,769.658,10.253,2021/08/03 0:10:00,756.183
2021/08/03 0:30:00,769.658,10.2,2021/08/03 0:25:00,756.008
2021/08/03 0:45:00,769.542,10.14,2021/08/03 0:40:00,756.008
2021/08/03 1:00:00,769.192,10.08,2021/08/03 0:55:00,755.833
2021/08/03 1:15:00,769.192,10.02,2021/08/03 1:10:00,755.833
2021/08/03 1:30:00,769.017,9.963,2021/08/03 1:25:00,755.717
2021/08/03 1:45:00,769.192,9.917,2021/08/03 1:40:00,755.717
2021/08/03 2:00:00,768.842,9.87,2021/08/03 1:55:00,755.542
2021/08/03 2:15:00,768.725,9.82,2021/08/03 2:10:00,755.542
2021/08/03 2:30:00,768.725,9.767,2021/08/03 2:25:00,755.425
2021/08/03 2:45:00,768.667,9.713,2021/08/03 2:40:00,755.425
2021/08/03 3:00:00,768.55,9.657,2021/08/03 2:55:00,755.542
2021/08/03 3:15:00,768.2,9.617,2021/08/03 3:10:00,755.425
2021/08/03 3:30:00,768.375,9.57,2021/08/03 3:25:00,755.25
2021/08/03 3:45:00,768.025,9.527,2021/08/03 3:40:00,755.25
2021/08/03 4:00:00,768.2,9.487,2021/08/03 3:55:00,755.25
2021/08/03 4:15:00,767.85,9.44,2021/08/03 4:10:00,754.958
2021/08/03 4:30:00,767.85,9.397,2021/08/03 4:25:00,754.783
2021/08/03 4:45:00,767.908,9.35,2021/08/03 4:40:00,754.9
2021/08/03 5:00:00,767.733,9.31,2021/08/03 4:55:00,754.9
2021/08/03 5:15:00,767.908,9.27,2021/08/03 5:10:00,754.9
2021/08/03 5:30:00,767.908,9.233,2021/08/03 5:25:00,754.9
2021/08/03 5:45:00,767.733,9.2,2021/08/03 5:40:00,755.075
2021/08/03 6:00:00,767.85,9.167,2021/08/03 5:55:00,754.9
2021/08/03 6:15:00,767.908,9.14,2021/08/03 6:10:00,755.075
2021/08/03 6:30:00,767.85,9.103,2021/08/03 6:25:00,755.25
2021/08/03 6:45:00,768.025,9.083,2021/08/03 6:40:00,755.075
2021/08/03 7:00:00,768.2,9.097,2021/08/03 6:55:00,755.367
2021/08/03 7:15:00,768.025,9.193,2021/08/03 7:10:00,755.425
2021/08/03 7:30:00,768.375,9.26,2021/08/03 7:25:00,755.367
2021/08/03 7:45:00,768.2,9.297,2021/08/03 7:40:00,755.542
2021/08/03 8:00:00,767.85,9.33,2021/08/03 7:55:00,755.25
2021/08/03 8:15:00,768.2,9.39,2021/08/03 8:10:00,755.075
2021/08/03 8:30:00,767.85,9.447,2021/08/03 8:25:00,755.25
2021/08/03 8:45:00,768.025,9.533,2021/08/03 8:40:00,755.25
2021/08/03 9:00:00,767.908,9.67,2021/08/03 8:55:00,755.25
2021/08/03 9:15:00,767.908,9.847,2021/08/03 9:10:00,755.25
2021/08/03 9:30:00,767.908,10.06,2021/08/03 9:25:00,755.25
2021/08/03 9:45:00,768.025,10.293,2021/08/03 9:40:00,755.25
2021/08/03 10:00:00,767.733,10.55,2021/08/03 9:55:00,755.25
2021/08/03 10:15:00,767.908,10.853,2021/08/03 10:10:00,755.075
2021/08/03 10:30:00,767.85,11.213,2021/08/03 10:25:00,755.075
2021/08/03 10:45:00,767.908,11.61,2021/08/03 10:40:00,754.958
2021/08/03 11:00:00,767.733,12.033,2021/08/03 10:55:00,755.075
2021/08/03 11:15:00,767.558,12.243,2021/08/03 11:10:00,755.075
2021/08/03 11:30:00,767.733,12.47,2021/08/03 11:25:00,754.958
2021/08/03 11:45:00,767.442,12.693,2021/08/03 11:40:00,754.783
2021/08/03 12:00:00,767.383,12.983,2021/08/03 11:55:00,754.783
2021/08/03 12:15:00,767.267,13.5,2021/08/03 12:10:00,754.667
2021/08/03 12:30:00,766.917,13.877,2021/08/03 12:25:00,754.492
2021/08/03 12:45:00,766.917,14.293,2021/08/03 12:40:00,754.492
2021/08/03 13:00:00,766.917,14.69,2021/08/03 12:55:00,754.317
2021/08/03 13:15:00,766.742,15.06,2021/08/03 13:10:00,754.2
2021/08/03 13:30:00,766.742,15.333,2021/08/03 13:25:00,754.025
2021/08/03 13:45:00,766.917,15.147,2021/08/03 13:40:00,754.025
2021/08/03 14:00:00,766.625,14.703,2021/08/03 13:55:00,754.025
2021/08/03 14:15:00,766.45,14.54,2021/08/03 14:10:00,753.85
2021/08/03 14:30:00,766.45,14.743,2021/08/03 14:25:00,753.675
2021/08/03 14:45:00,766.275,14.983,2021/08/03 14:40:00,753.558
2021/08/03 15:00:00,765.925,15.127,2021/08/03 14:55:00,753.558
2021/08/03 15:15:00,766.1,15.16,2021/08/03 15:10:00,753.558
2021/08/03 15:30:00,765.925,15.033,2021/08/03 15:25:00,753.383
2021/08/03 15:45:00,765.458,14.877,2021/08/03 15:40:00,753.208
2021/08/03 16:00:00,765.633,14.743,2021/08/03 15:55:00,753.092
2021/08/03 16:15:00,765.283,14.63,2021/08/03 16:10:00,752.917
2021/08/03 16:30:00,765.458,14.453,2021/08/03 16:25:00,753.092
2021/08/03 16:45:00,765.108,14.3,2021/08/03 16:40:00,752.917
2021/08/03 17:00:00,765.458,14.103,2021/08/03 16:55:00,752.625
2021/08/03 17:15:00,765.458,13.87,2021/08/03 17:10:00,752.917
2021/08/03 17:30:00,765.283,13.64,2021/08/03 17:25:00,752.917
2021/08/03 17:45:00,765.458,13.433,2021/08/03 17:40:00,753.092
2021/08/03 18:00:00,766.275,13.21,2021/08/03 17:55:00,753.558
2021/08/03 18:15:00,766.625,12.943,2021/08/03 18:10:00,754.317
2021/08/03 18:30:00,766.1,12.64,2021/08/03 18:25:00,754.025
2021/08/03 18:45:00,766.1,12.383,2021/08/03 18:40:00,753.558
2021/08/03 19:00:00,765.633,12.183,2021/08/03 18:55:00,753.208
2021/08/03 19:15:00,765.458,11.973,2021/08/03 19:10:00,753.208
2021/08/03 19:30:00,764.933,11.793,2021/08/03 19:25:00,752.917
2021/08/03 19:45:00,764.933,11.63,2021/08/03 19:40:00,752.742
2021/08/03 20:00:00,764.933,11.497,2021/08/03 19:55:00,752.742
2021/08/03 20:15:00,765.283,11.377,2021/08/03 20:10:00,752.917
2021/08/03 20:30:00,765.458,11.227,2021/08/03 20:25:00,753.092
2021/08/03 20:45:00,765.458,11.073,2021/08/03 20:40:00,753.092
2021/08/03 21:00:00,765.575,10.92,2021/08/03 20:55:00,753.208
2021/08/03 21:15:00,765.75,10.77,2021/08/03 21:10:00,753.675
2021/08/03 21:30:00,766.275,10.63,2021/08/03 21:25:00,753.85
2021/08/03 21:45:00,766.392,10.51,2021/08/03 21:40:00,754.025
2021/08/03 22:00:00,766.567,10.393,2021/08/03 21:55:00,754.142
2021/08/03 22:15:00,766.742,10.287,2021/08/03 22:10:00,754.317
2021/08/03 22:30:00,766.567,10.187,2021/08/03 22:25:00,754.317
2021/08/03 22:45:00,766.567,10.107,2021/08/03 22:40:00,754.317
2021/08/03 23:00:00,766.45,10.04,2021/08/03 22:55:00,754.492
2021/08/03 23:15:00,766.742,9.97,2021/08/03 23:10:00,754.492
2021/08/03 23:30:00,766.567,9.91,2021/08/03 23:25:00,754.317
2021/08/03 23:45:00,766.742,9.857,2021/08/03 23:40:00,754.317
2021/08/04 0:00:00,766.742,9.813,2021/08/03 23:55:00,754.317
2021/08/04 0:15:00,766.567,9.787,2021/08/04 0:10:00,754.317
2021/08/04 0:30:00,766.567,9.747,2021/08/04 0:25:00,754.317
2021/08/04 0:45:00,766.567,9.72,2021/08/04 0:40:00,754.608
2021/08/04 1:00:00,766.567,9.707,2021/08/04 0:55:00,754.492
2021/08/04 1:15:00,766.567,9.69,2021/08/04 1:10:00,754.317
2021/08/04 1:30:00,766.567,9.663,2021/08/04 1:25:00,754.317
2021/08/04 1:45:00,766.392,9.623,2021/08/04 1:40:00,754.142
2021/08/04 2:00:00,766.392,9.57,2021/08/04 1:55:00,754.317
2021/08/04 2:15:00,766.392,9.513,2021/08/04 2:10:00,754.142
2021/08/04 2:30:00,766.275,9.46,2021/08/04 2:25:00,754.025
2021/08/04 2:45:00,766.567,9.403,2021/08/04 2:40:00,754.142
2021/08/04 3:00:00,766.392,9.363,2021/08/04 2:55:00,754.142
2021/08/04 3:15:00,766.392,9.35,2021/08/04 3:10:00,754.025
2021/08/04 3:30:00,766.392,9.35,2021/08/04 3:25:00,754.025
2021/08/04 3:45:00,766.392,9.337,2021/08/04 3:40:00,754.025
2021/08/04 4:00:00,766.392,9.31,2021/08/04 3:55:00,753.85
2021/08/04 4:15:00,766.1,9.27,2021/08/04 4:10:00,753.85
2021/08/04 4:30:00,766.275,9.22,2021/08/04 4:25:00,753.675
2021/08/04 4:45:00,766.275,9.173,2021/08/04 4:40:00,753.85
2021/08/04 5:00:00,766.1,9.127,2021/08/04 4:55:00,753.675
2021/08/04 5:15:00,766.275,9.083,2021/08/04 5:10:00,754.025
2021/08/04 5:30:00,766.392,9.037,2021/08/04 5:25:00,754.025
2021/08/04 5:45:00,766.567,8.997,2021/08/04 5:40:00,753.675
2021/08/04 6:00:00,766.567,8.947,2021/08/04 5:55:00,754.317
2021/08/04 6:15:00,766.392,8.907,2021/08/04 6:10:00,754.025
2021/08/04 6:30:00,766.567,8.867,2021/08/04 6:25:00,754.317
2021/08/04 6:45:00,766.567,8.84,2021/08/04 6:40:00,754.317
2021/08/04 7:00:00,766.742,8.817,2021/08/04 6:55:00,754.025
2021/08/04 7:15:00,766.567,8.817,2021/08/04 7:10:00,754.142
2021/08/04 7:30:00,766.567,8.827,2021/08/04 7:25:00,754.317
2021/08/04 7:45:00,766.567,8.853,2021/08/04 7:40:00,754.317
2021/08/04 8:00:00,766.742,8.893,2021/08/04 7:55:00,754.142
2021/08/04 8:15:00,766.567,8.967,2021/08/04 8:10:00,754.317
2021/08/04 8:30:00,766.567,9.043,2021/08/04 8:25:00,754.492
2021/08/04 8:45:00,766.742,9.14,2021/08/04 8:40:00,754.608
2021/08/04 9:00:00,766.917,9.29,2021/08/04 8:55:00,754.608
2021/08/04 9:15:00,766.917,9.48,2021/08/04 9:10:00,754.783
2021/08/04 9:30:00,766.917,9.707,2021/08/04 9:25:00,754.783
2021/08/04 9:45:00,767.092,9.97,2021/08/04 9:40:00,754.608
2021/08/04 10:00:00,766.917,10.24,2021/08/04 9:55:00,754.783
2021/08/04 10:15:00,766.742,10.563,2021/08/04 10:10:00,754.608
2021/08/04 10:30:00,766.917,10.907,2021/08/04 10:25:00,754.608
2021/08/04 10:45:00,767.092,11.337,2021/08/04 10:40:00,754.958
2021/08/04 11:00:00,767.092,11.907,2021/08/04 10:55:00,754.958
2021/08/04 11:15:00,767.092,12.553,2021/08/04 11:10:00,754.958
2021/08/04 11:30:00,767.092,13.137,2021/08/04 11:25:00,755.25
2021/08/04 11:45:00,767.092,13.633,2021/08/04 11:40:00,754.783
2021/08/04 12:00:00,766.917,14.057,2021/08/04 11:55:00,754.958
2021/08/04 12:15:00,767.092,14.407,2021/08/04 12:10:00,754.783
2021/08/04 12:30:00,766.625,14.697,2021/08/04 12:25:00,754.492
2021/08/04 12:45:00,766.45,14.963,2021/08/04 12:40:00,754.492
2021/08/04 13:00:00,766.45,15.24,2021/08/04 12:55:00,754.667
2021/08/04 13:15:00,766.625,15.51,2021/08/04 13:10:00,754.492
2021/08/04 13:30:00,766.742,15.737,2021/08/04 13:25:00,754.317
2021/08/04 13:45:00,766.45,15.933,2021/08/04 13:40:00,754.492
2021/08/04 14:00:00,766.45,16.093,2021/08/04 13:55:00,754.317
2021/08/04 14:15:00,766.275,16.213,2021/08/04 14:10:00,754.2
2021/08/04 14:30:00,766.275,16.24,2021/08/04 14:25:00,754.317
2021/08/04 14:45:00,765.808,16.227,2021/08/04 14:40:00,754.025
2021/08/04 15:00:00,765.925,16.193,2021/08/04 14:55:00,753.85
2021/08/04 15:15:00,765.808,15.94,2021/08/04 15:10:00,753.85
2021/08/04 15:30:00,765.458,15.617,2021/08/04 15:25:00,753.85
2021/08/04 15:45:00,765.925,15.36,2021/08/04 15:40:00,753.85
2021/08/04 16:00:00,765.925,15.047,2021/08/04 15:55:00,753.675
2021/08/04 16:15:00,765.808,14.737,2021/08/04 16:10:00,753.85
2021/08/04 16:30:00,765.808,14.5,2021/08/04 16:25:00,753.85
2021/08/04 16:45:00,765.808,14.287,2021/08/04 16:40:00,753.675
2021/08/04 17:00:00,765.925,14.057,2021/08/04 16:55:00,753.675
2021/08/04 17:15:00,765.925,13.81,2021/08/04 17:10:00,753.85
2021/08/04 17:30:00,765.925,13.66,2021/08/04 17:25:00,753.85
2021/08/04 17:45:00,765.925,13.507,2021/08/04 17:40:00,753.675
2021/08/04 18:00:00,766.1,13.283,2021/08/04 17:55:00,753.85
2021/08/04 18:15:00,765.925,13.063,2021/08/04 18:10:00,754.025
2021/08/04 18:30:00,765.925,12.887,2021/08/04 18:25:00,753.85
2021/08/04 18:45:00,765.75,12.727,2021/08/04 18:40:00,754.025
2021/08/04 19:00:00,766.1,12.533,2021/08/04 18:55:00,754.025
2021/08/04 19:15:00,766.275,12.303,2021/08/04 19:10:00,754.142
2021/08/04 19:30:00,766.45,12.083,2021/08/04 19:25:00,754.492
2021/08/04 19:45:00,766.742,11.88,2021/08/04 19:40:00,754.783
2021/08/04 20:00:00,766.917,11.693,2021/08/04 19:55:00,754.958
2021/08/04 20:15:00,767.208,11.53,2021/08/04 20:10:00,755.075
2021/08/04 20:30:00,767.208,11.383,2021/08/04 20:25:00,755.25
2021/08/04 20:45:00,767.558,11.257,2021/08/04 20:40:00,755.425
2021/08/04 21:00:00,767.558,11.133,2021/08/04 20:55:00,755.542
2021/08/04 21:15:00,767.908,11.02,2021/08/04 21:10:00,755.717
2021/08/04 21:30:00,768.083,10.927,2021/08/04 21:25:00,756.008
2021/08/04 21:45:00,768.2,10.847,2021/08/04 21:40:00,756.008
2021/08/04 22:00:00,768.375,10.77,2021/08/04 21:55:00,756.3
2021/08/04 22:15:00,768.725,10.71,2021/08/04 22:10:00,756.475
2021/08/04 22:30:00,768.842,10.663,2021/08/04 22:25:00,756.65
2021/08/04 22:45:00,768.842,10.617,2021/08/04 22:40:00,756.825
2021/08/04 23:00:00,768.55,10.563,2021/08/04 22:55:00,756.475
2021/08/04 23:15:00,769.017,10.51,2021/08/04 23:10:00,756.65
2021/08/04 23:30:00,768.9,10.463,2021/08/04 23:25:00,756.65
2021/08/04 23:45:00,768.842,10.407,2021/08/04 23:40:00,756.475
2021/08/05 0:00:00,768.725,10.36,2021/08/04 23:55:00,756.65
2021/08/05 0:15:00,768.725,10.32,2021/08/05 0:10:00,756.65
2021/08/05 0:30:00,768.9,10.267,2021/08/05 0:25:00,756.65
2021/08/05 0:45:00,768.842,10.2,2021/08/05 0:40:00,756.65
2021/08/05 1:00:00,768.842,10.133,2021/08/05 0:55:00,756.65
2021/08/05 1:15:00,768.725,10.067,2021/08/05 1:10:00,756.475
2021/08/05 1:30:00,768.375,10,2021/08/05 1:25:00,756.3
2021/08/05 1:45:00,768.725,9.943,2021/08/05 1:40:00,756.3
2021/08/05 2:00:00,768.55,9.89,2021/08/05 1:55:00,756.475
2021/08/05 2:15:00,768.55,9.84,2021/08/05 2:10:00,756.475
2021/08/05 2:30:00,768.667,9.807,2021/08/05 2:25:00,756.183
2021/08/05 2:45:00,768.375,9.76,2021/08/05 2:40:00,756.183
2021/08/05 3:00:00,768.55,9.707,2021/08/05 2:55:00,755.833
2021/08/05 3:15:00,768.55,9.65,2021/08/05 3:10:00,756.183
2021/08/05 3:30:00,768.375,9.61,2021/08/05 3:25:00,756.3
2021/08/05 3:45:00,768.55,9.577,2021/08/05 3:40:00,756.008
2021/08/05 4:00:00,768.375,9.533,2021/08/05 3:55:00,756.183
2021/08/05 4:15:00,768.55,9.5,2021/08/05 4:10:00,756.183
2021/08/05 4:30:00,768.2,9.46,2021/08/05 4:25:00,756.008
2021/08/05 4:45:00,768.55,9.413,2021/08/05 4:40:00,756.183
2021/08/05 5:00:00,768.375,9.37,2021/08/05 4:55:00,756.008
2021/08/05 5:15:00,768.55,9.33,2021/08/05 5:10:00,756.3
2021/08/05 5:30:00,768.375,9.283,2021/08/05 5:25:00,756.183
2021/08/05 5:45:00,768.55,9.233,2021/08/05 5:40:00,756.3
2021/08/05 6:00:00,768.55,9.187,2021/08/05 5:55:00,756.3
2021/08/05 6:15:00,768.725,9.14,2021/08/05 6:10:00,756.475
2021/08/05 6:30:00,768.55,9.097,2021/08/05 6:25:00,756.475
2021/08/05 6:45:00,768.842,9.057,2021/08/05 6:40:00,756.475
2021/08/05 7:00:00,768.842,9.03,2021/08/05 6:55:00,756.475
2021/08/05 7:15:00,769.017,9.017,2021/08/05 7:10:00,756.65
2021/08/05 7:30:00,769.192,9.023,2021/08/05 7:25:00,757.117
2021/08/05 7:45:00,769.192,9.037,2021/08/05 7:40:00,756.942
2021/08/05 8:00:00,769.192,9.077,2021/08/05 7:55:00,757.117
2021/08/05 8:15:00,769.367,9.153,2021/08/05 8:10:00,757.233
2021/08/05 8:30:00,769.367,9.227,2021/08/05 8:25:00,757.117
2021/08/05 8:45:00,769.192,9.317,2021/08/05 8:40:00,757.117
2021/08/05 9:00:00,769.192,9.46,2021/08/05 8:55:00,757.292
2021/08/05 9:15:00,769.367,9.643,2021/08/05 9:10:00,757.117
2021/08/05 9:30:00,769.483,9.857,2021/08/05 9:25:00,757.292
2021/08/05 9:45:00,769.542,10.107,2021/08/05 9:40:00,757.292
2021/08/05 10:00:00,769.367,10.353,2021/08/05 9:55:00,757.292
2021/08/05 10:15:00,769.542,10.637,2021/08/05 10:10:00,757.408
2021/08/05 10:30:00,769.542,10.987,2021/08/05 10:25:00,757.408
2021/08/05 10:45:00,769.658,11.437,2021/08/05 10:40:00,757.408
2021/08/05 11:00:00,769.542,11.953,2021/08/05 10:55:00,757.467
2021/08/05 11:15:00,769.367,12.533,2021/08/05 11:10:00,757.467
2021/08/05 11:30:00,769.367,13.077,2021/08/05 11:25:00,757.467
2021/08/05 11:45:00,769.192,13.56,2021/08/05 11:40:00,757.292
2021/08/05 12:00:00,769.192,13.95,2021/08/05 11:55:00,757.467
2021/08/05 12:15:00,769.075,14.187,2021/08/05 12:10:00,757.117
2021/08/05 12:30:00,769.017,14.367,2021/08/05 12:25:00,757.292
2021/08/05 12:45:00,768.9,14.663,2021/08/05 12:40:00,757
2021/08/05 13:00:00,768.725,14.983,2021/08/05 12:55:00,756.825
2021/08/05 13:15:00,768.55,15.307,2021/08/05 13:10:00,756.65
2021/08/05 13:30:00,768.375,15.51,2021/08/05 13:25:00,756.65
2021/08/05 13:45:00,768.375,15.71,2021/08/05 13:40:00,756.358
2021/08/05 14:00:00,768.55,15.663,2021/08/05 13:55:00,756.475
2021/08/05 14:15:00,768.55,15.347,2021/08/05 14:10:00,756.358
2021/08/05 14:30:00,768.375,15.14,2021/08/05 14:25:00,756.358
2021/08/05 14:45:00,768.2,15,2021/08/05 14:40:00,756.358
2021/08/05 15:00:00,768.083,14.823,2021/08/05 14:55:00,756.008
2021/08/05 15:15:00,767.908,14.583,2021/08/05 15:10:00,756.008
2021/08/05 15:30:00,767.908,14.28,2021/08/05 15:25:00,755.892
2021/08/05 15:45:00,767.558,14.063,2021/08/05 15:40:00,755.892
2021/08/05 16:00:00,767.558,14.01,2021/08/05 15:55:00,755.542
2021/08/05 16:15:00,767.558,13.997,2021/08/05 16:10:00,755.425
2021/08/05 16:30:00,767.267,13.843,2021/08/05 16:25:00,755.542
2021/08/05 16:45:00,767.267,13.587,2021/08/05 16:40:00,755.25
2021/08/05 17:00:00,767.092,13.367,2021/08/05 16:55:00,755.075
2021/08/05 17:15:00,766.917,13.163,2021/08/05 17:10:00,755.25
2021/08/05 17:30:00,766.917,12.943,2021/08/05 17:25:00,755.25
2021/08/05 17:45:00,767.092,12.76,2021/08/05 17:40:00,755.25
2021/08/05 18:00:00,766.742,12.64,2021/08/05 17:55:00,755.25
2021/08/05 18:15:00,766.917,12.533,2021/08/05 18:10:00,755.075
2021/08/05 18:30:00,766.742,12.417,2021/08/05 18:25:00,755.25
2021/08/05 18:45:00,766.917,12.283,2021/08/05 18:40:00,755.25
2021/08/05 19:00:00,766.917,12.143,2021/08/05 18:55:00,755.425
2021/08/05 19:15:00,766.917,12,2021/08/05 19:10:00,755.425
2021/08/05 19:30:00,767.267,11.873,2021/08/05 19:25:00,755.425
2021/08/05 19:45:00,767.208,11.753,2021/08/05 19:40:00,755.425
2021/08/05 20:00:00,767.092,11.623,2021/08/05 19:55:00,755.25
2021/08/05 20:15:00,767.267,11.477,2021/08/05 20:10:00,755.425
2021/08/05 20:30:00,767.383,11.337,2021/08/05 20:25:00,755.425
2021/08/05 20:45:00,767.558,11.193,2021/08/05 20:40:00,755.542
2021/08/05 21:00:00,767.558,11.06,2021/08/05 20:55:00,755.542
2021/08/05 21:15:00,767.558,10.927,2021/08/05 21:10:00,755.542
2021/08/05 21:30:00,767.733,10.81,2021/08/05 21:25:00,755.542
2021/08/05 21:45:00,767.733,10.703,2021/08/05 21:40:00,755.717
2021/08/05 22:00:00,767.733,10.603,2021/08/05 21:55:00,755.717
2021/08/05 22:15:00,767.733,10.503,2021/08/05 22:10:00,756.008
2021/08/05 22:30:00,768.025,10.417,2021/08/05 22:25:00,756.183
2021/08/05 22:45:00,768.083,10.333,2021/08/05 22:40:00,756.183
2021/08/05 23:00:00,767.908,10.253,2021/08/05 22:55:00,756.183
2021/08/05 23:15:00,767.733,10.18,2021/08/05 23:10:00,756.008
2021/08/05 23:30:00,767.908,10.12,2021/08/05 23:25:00,755.892
2021/08/05 23:45:00,767.908,10.06,2021/08/05 23:40:00,755.892
2021/08/06 0:00:00,767.733,10.007,2021/08/05 23:55:00,755.833
2021/08/06 0:15:00,768.025,9.95,2021/08/06 0:10:00,755.833
2021/08/06 0:30:00,768.025,9.903,2021/08/06 0:25:00,756.008
2021/08/06 0:45:00,768.025,9.857,2021/08/06 0:40:00,756.008
2021/08/06 1:00:00,768.2,9.807,2021/08/06 0:55:00,755.833
2021/08/06 1:15:00,767.908,9.76,2021/08/06 1:10:00,755.892
2021/08/06 1:30:00,767.908,9.72,2021/08/06 1:25:00,755.892
2021/08/06 1:45:00,767.85,9.663,2021/08/06 1:40:00,755.892
2021/08/06 2:00:00,767.558,9.617,2021/08/06 1:55:00,755.717
2021/08/06 2:15:00,767.85,9.583,2021/08/06 2:10:00,755.717
2021/08/06 2:30:00,767.733,9.547,2021/08/06 2:25:00,755.717
2021/08/06 2:45:00,767.733,9.52,2021/08/06 2:40:00,755.717
2021/08/06 3:00:00,767.558,9.487,2021/08/06 2:55:00,755.717
2021/08/06 3:15:00,767.383,9.467,2021/08/06 3:10:00,755.425
2021/08/06 3:30:00,767.558,9.447,2021/08/06 3:25:00,755.425
2021/08/06 3:45:00,767.383,9.433,2021/08/06 3:40:00,755.425
2021/08/06 4:00:00,767.383,9.42,2021/08/06 3:55:00,755.425
